temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.036,0.0
1,14.95999999999998,5.67999999999995,0.033,0.037,0.022
2,36.879999999999995,19.599999999999966,0.027,0.029,0.039
3,60.72999999999999,29.319999999999993,0.022,0.031,0.03
4,87.35999999999999,43.879999999999995,0.03,0.023,0.041
5,107.28,54.56999999999999,0.026,0.027,0.04
6,124.97999999999999,68.16999999999996,0.053,0.026,0.043
7,145.85,86.41999999999996,0.053,0.025,0.045
8,169.98,107.44,0.047,0.024,0.052
9,192.1,124.14999999999998,0.052,0.023,0.043
10,208.31999999999996,135.79999999999995,0.053,0.028,0.031
