temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.077,0.035,0.0
1,9.539999999999992,-5.649999999999977,0.074,0.033,0.016
2,29.400000000000006,-10.089999999999975,0.071,0.025,0.026
3,66.81,-25.430000000000007,0.071,0.033,0.044
4,97.28999999999999,-27.689999999999998,0.054,0.029,0.036
5,129.23,-23.539999999999964,0.064,0.03,0.041
6,163.26999999999998,-23.769999999999982,0.055,0.025,0.043
7,200.49,-21.029999999999973,0.058,0.026,0.047
8,236.95999999999998,-19.549999999999955,0.06,0.027,0.046
9,263.65,-19.46999999999997,0.058,0.028,0.034
10,276.88,-19.609999999999957,0.055,0.027,0.017
