temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.059,0.026,0.0
1,4.609999999999999,-8.439999999999998,0.076,0.037,0.018
2,14.629999999999995,-22.340000000000032,0.091,0.039,0.03
3,27.789999999999992,-37.98000000000002,0.088,0.039,0.035
4,44.359999999999985,-60.55000000000001,0.087,0.037,0.05
5,62.34,-86.55000000000001,0.091,0.038,0.057
6,81.19999999999999,-114.63,0.091,0.043,0.046
7,101.10999999999999,-133.64,0.057,0.035,0.03
8,119.79999999999998,-143.94,0.034,0.033,0.031
9,139.76999999999998,-154.84000000000003,0.031,0.029,0.033
10,156.57000000000002,-164.42000000000002,0.029,0.025,0.028
11,173.79999999999998,-173.69,0.027,0.027,0.028
12,185.85999999999999,-180.59000000000003,0.026,0.028,0.02
13,194.64000000000001,-185.14,0.032,0.023,0.014
