temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.033,0.028,0.0
1,-6.389999999999986,3.1899999999999977,0.031,0.03,0.01
2,-15.609999999999957,9.509999999999991,0.029,0.031,0.017
3,-35.039999999999964,18.670000000000016,0.029,0.03,0.03
4,-56.10999999999996,30.410000000000025,0.031,0.032,0.035
5,-74.58999999999997,38.210000000000036,0.031,0.031,0.028
6,-91.24999999999997,46.79000000000002,0.047,0.032,0.036
7,-107.85999999999999,61.06999999999999,0.06,0.032,0.037
8,-129.24999999999997,77.89000000000004,0.067,0.033,0.059
9,-152.45,104.35000000000002,0.078,0.032,0.06
