temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.038,0.0
1,11.620000000000005,2.680000000000007,0.051,0.042,0.015
2,22.23999999999998,6.889999999999986,0.034,0.041,0.016
3,43.56,12.649999999999977,0.029,0.038,0.027
4,60.72999999999999,18.379999999999995,0.028,0.032,0.019
5,86.69999999999999,33.54000000000002,0.029,0.021,0.0
6,105.72999999999999,38.75999999999999,0.02,0.02,0.026
7,159.72,75.29000000000002,0.043,0.02,0.0
8,177.68999999999997,85.13999999999999,0.056,0.029,0.03
9,193.42,97.96999999999997,0.052,0.023,0.032
10,216.42,87.12,0.038,0.021,0.036
