temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.086,0.038,0.0
1,7.47999999999999,-9.810000000000002,0.099,0.041,0.022
2,17.45999999999998,-23.850000000000023,0.106,0.045,0.031
3,27.73999999999998,-38.18000000000001,0.107,0.046,0.031
4,41.19999999999999,-57.75,0.089,0.039,0.043
5,66.91,-93.03000000000003,0.065,0.036,0.042
6,83.07999999999998,-105.09000000000003,0.034,0.032,0.028
7,98.97,-114.30000000000001,0.03,0.03,0.027
8,116.22999999999999,-124.93,0.028,0.029,0.03
9,137.44,-134.82999999999998,0.027,0.023,0.033
10,174.62,-156.99,0.027,0.026,0.0
11,182.0,-163.29000000000002,0.05,0.033,0.024
