temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.077,0.032,0.0
1,7.180000000000007,-9.439999999999998,0.097,0.041,0.021
2,17.22,-20.680000000000007,0.098,0.044,0.026
3,29.57000000000002,-35.920000000000016,0.084,0.038,0.027
4,50.44,-53.39000000000004,0.059,0.035,0.041
5,63.420000000000016,-66.11000000000001,0.065,0.034,0.029
6,78.53,-76.71000000000004,0.057,0.027,0.028
7,93.19999999999999,-89.13,0.053,0.029,0.026
8,107.38999999999999,-97.14000000000004,0.043,0.029,0.022
9,123.81,-104.77000000000004,0.037,0.03,0.026
10,136.56,-111.28000000000003,0.028,0.032,0.021
11,148.61,-117.32,0.032,0.036,0.019
12,158.54000000000002,-122.75999999999999,0.03,0.031,0.016
13,168.88,-128.07,0.032,0.026,0.017
