temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.021,0.0
1,-4.03000000000003,19.519999999999982,0.021,0.021,0.0
2,-4.920000000000016,32.10999999999996,0.022,0.021,0.037
3,-8.080000000000041,55.44,0.052,0.024,0.056
4,-6.100000000000023,72.25,0.047,0.025,0.034
5,-6.430000000000007,89.14999999999998,0.049,0.03,0.034
6,-6.770000000000039,107.75999999999999,0.049,0.028,0.037
7,-8.520000000000039,123.77999999999997,0.049,0.025,0.032
8,-7.439999999999998,142.64,0.045,0.024,0.038
9,-7.5400000000000205,155.32,0.04,0.022,0.025
