temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.022,0.024,0.0
1,-7.130000000000052,17.369999999999948,0.027,0.023,0.0
2,-13.430000000000007,36.26999999999998,0.017,0.019,0.0
3,-14.470000000000027,47.75999999999999,0.036,0.024,0.038
4,-17.100000000000023,65.38,0.048,0.023,0.039
5,-15.490000000000009,88.72999999999996,0.053,0.031,0.047
6,-16.180000000000007,110.21999999999997,0.051,0.023,0.043
7,-15.689999999999998,131.34999999999997,0.047,0.027,0.043
8,-13.760000000000048,150.46999999999997,0.043,0.024,0.038
9,-13.110000000000014,166.61999999999995,0.034,0.02,0.032
