temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.039,0.046,0.0
1,14.360000000000014,5.089999999999975,0.054,0.068,0.021
2,35.85000000000002,13.21999999999997,0.058,0.068,0.028
3,47.629999999999995,18.29000000000002,0.05,0.059,0.014
4,60.360000000000014,26.350000000000023,0.039,0.044,0.023
5,70.87,33.30000000000001,0.036,0.039,0.019
6,82.06,40.48000000000002,0.038,0.033,0.02
7,94.58000000000001,46.96999999999997,0.031,0.023,0.02
8,110.55000000000001,57.26999999999998,0.043,0.025,0.038
9,129.2,75.49000000000001,0.061,0.025,0.043
10,142.2,88.73000000000002,0.064,0.026,0.031
11,154.93,99.10000000000002,0.062,0.029,0.026
12,161.19,103.83999999999997,0.069,0.031,0.012
