temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.036,0.034,0.0
1,9.819999999999993,4.850000000000023,0.035,0.035,0.016
2,41.78999999999999,17.860000000000014,0.025,0.028,0.038
3,64.44999999999999,27.470000000000027,0.032,0.023,0.032
4,88.82999999999998,39.079999999999984,0.029,0.022,0.044
5,116.50999999999999,55.93000000000001,0.049,0.023,0.058
6,145.27999999999997,74.81,0.055,0.018,0.052
7,175.77999999999997,97.39999999999998,0.05,0.024,0.059
8,199.82,110.12,0.059,0.024,0.039
9,207.99,116.38,0.056,0.026,0.016
