temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.079,0.033,0.0
1,11.120000000000005,-10.339999999999975,0.095,0.039,0.025
2,19.92,-13.319999999999993,0.094,0.039,0.013
3,32.790000000000006,-20.69999999999999,0.079,0.034,0.022
4,49.230000000000004,-27.349999999999966,0.083,0.033,0.022
5,66.35000000000001,-34.039999999999964,0.06,0.023,0.025
6,89.92,-43.339999999999975,0.041,0.022,0.036
7,167.07999999999998,-44.71999999999997,0.022,0.021,0.0
8,227.21999999999997,-46.120000000000005,0.022,0.02,0.0
9,253.21999999999997,-47.25,0.021,0.02,0.033
10,291.69,-47.25,0.038,0.023,0.0
11,302.44,-51.079999999999984,0.055,0.021,0.018
