temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.032,0.0
1,-12.019999999999982,-8.900000000000034,0.073,0.036,0.023
2,-25.519999999999982,-19.95999999999998,0.066,0.038,0.028
3,-45.60999999999996,-32.94,0.062,0.027,0.036
4,-73.03999999999996,-58.81999999999999,0.063,0.033,0.062
5,-92.43,-75.57,0.062,0.03,0.041
6,-116.5,-97.29000000000002,0.04,0.029,0.04
7,-137.34999999999997,-108.92000000000002,0.029,0.031,0.035
8,-156.57999999999998,-121.17000000000002,0.033,0.028,0.034
9,-172.14,-132.84000000000003,0.033,0.037,0.035
10,-180.29,-137.15000000000003,0.028,0.039,0.016
