temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.021,0.022,0.0
1,-18.519999999999982,0.12999999999999545,0.025,0.026,0.023
2,-34.639999999999986,-1.75,0.024,0.028,0.02
3,-57.26999999999998,-0.4900000000000091,0.028,0.022,0.028
4,-93.25999999999999,-3.8100000000000023,0.026,0.03,0.045
5,-114.28999999999999,-2.410000000000025,0.036,0.03,0.026
6,-147.29,-4.439999999999998,0.025,0.029,0.053
7,-181.64,-7.480000000000018,0.036,0.025,0.04
8,-210.66,-0.82000000000005,0.055,0.024,0.039
9,-226.43,1.9499999999999886,0.057,0.021,0.02
