temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.027,0.0
1,-6.740000000000009,5.560000000000002,0.053,0.031,0.011
2,-14.400000000000034,9.660000000000025,0.04,0.033,0.013
3,-25.090000000000032,15.590000000000032,0.03,0.034,0.018
4,-45.39000000000004,26.640000000000043,0.029,0.033,0.034
5,-70.08000000000004,36.68000000000001,0.03,0.031,0.037
6,-89.22000000000003,44.03000000000003,0.03,0.029,0.028
7,-107.24000000000001,54.23000000000002,0.044,0.029,0.039
8,-124.01000000000002,68.44,0.068,0.032,0.037
9,-155.35000000000002,97.06,0.065,0.03,0.088
10,-174.21000000000004,121.94,0.074,0.024,0.055
