temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.096,0.041,0.0
1,10.859999999999985,-6.5,0.101,0.042,0.019
2,23.599999999999994,-12.0,0.083,0.036,0.019
3,42.629999999999995,-20.069999999999993,0.07,0.034,0.026
4,76.85,-26.03000000000003,0.036,0.026,0.039
5,100.31,-25.819999999999993,0.027,0.024,0.029
6,186.6,-26.670000000000016,0.028,0.024,0.0
7,214.11999999999998,-26.340000000000032,0.026,0.024,0.034
8,237.61999999999998,-25.480000000000018,0.025,0.022,0.029
9,252.10999999999999,-26.75,0.03,0.019,0.022
