temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.021,0.021,0.0
1,-9.849999999999966,2.8500000000000227,0.025,0.027,0.014
2,-18.629999999999995,6.800000000000011,0.031,0.032,0.014
3,-33.579999999999984,11.579999999999984,0.035,0.033,0.021
4,-52.039999999999964,22.149999999999977,0.034,0.033,0.031
5,-66.15999999999997,27.639999999999986,0.029,0.03,0.021
6,-83.25999999999999,39.670000000000016,0.047,0.029,0.047
7,-101.54999999999998,47.30000000000001,0.051,0.028,0.028
8,-116.90999999999997,61.639999999999986,0.055,0.03,0.036
9,-133.70999999999998,74.45999999999998,0.066,0.031,0.047
10,-147.20999999999998,92.13999999999999,0.074,0.032,0.04
11,-159.76,108.29000000000002,0.058,0.024,0.036
