temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.06,0.034,0.0
1,1.3199999999999932,-7.610000000000014,0.073,0.044,0.015
2,1.329999999999984,-28.04000000000002,0.081,0.046,0.04
3,2.5500000000000114,-46.48000000000002,0.078,0.047,0.037
4,1.9700000000000273,-63.120000000000005,0.081,0.038,0.033
5,1.3999999999999773,-79.66000000000003,0.061,0.035,0.033
6,0.660000000000025,-98.65000000000003,0.051,0.036,0.022
7,2.1999999999999886,-109.06,0.035,0.037,0.02
8,3.3600000000000136,-119.69,0.033,0.036,0.021
9,3.840000000000032,-129.04000000000002,0.032,0.033,0.019
10,5.329999999999984,-137.81,0.031,0.035,0.018
11,5.730000000000018,-146.59000000000003,0.03,0.033,0.018
12,6.139999999999986,-151.55,0.024,0.023,0.01
