temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.079,0.04,0.0
1,7.670000000000002,-9.049999999999955,0.089,0.044,0.02
2,13.27000000000001,-18.19999999999999,0.095,0.046,0.02
3,24.36,-31.370000000000005,0.097,0.042,0.03
4,44.58,-62.339999999999975,0.094,0.04,0.067
5,59.67,-84.89999999999998,0.113,0.042,0.049
6,74.59000000000002,-105.38,0.095,0.04,0.042
7,98.16000000000001,-131.69,0.048,0.041,0.039
8,115.67,-142.81,0.033,0.03,0.031
9,131.95,-151.31,0.03,0.029,0.027
10,148.78000000000003,-160.89999999999998,0.034,0.03,0.028
11,163.51000000000005,-172.14,0.027,0.023,0.029
