temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.086,0.035,0.0
1,14.830000000000013,-23.160000000000025,0.095,0.04,0.05
2,28.440000000000026,-41.97000000000003,0.08,0.034,0.041
3,55.55000000000001,-76.17000000000002,0.062,0.032,0.053
4,80.06,-95.45999999999998,0.04,0.029,0.038
5,97.11000000000001,-103.95999999999998,0.029,0.027,0.026
6,113.41000000000003,-111.17000000000002,0.032,0.031,0.025
7,129.16000000000003,-117.08999999999997,0.03,0.026,0.023
8,149.71000000000004,-125.24000000000001,0.031,0.029,0.03
9,161.28000000000003,-130.11,0.03,0.032,0.017
10,171.40000000000003,-134.03000000000003,0.025,0.027,0.015
