temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.065,0.034,0.0
1,-12.21999999999997,-15.289999999999964,0.084,0.049,0.034
2,-20.96999999999997,-25.099999999999966,0.093,0.048,0.022
3,-30.139999999999986,-37.69,0.085,0.046,0.028
4,-42.549999999999955,-51.379999999999995,0.077,0.044,0.031
5,-52.870000000000005,-62.370000000000005,0.079,0.039,0.025
6,-71.14999999999998,-83.14999999999998,0.054,0.032,0.037
7,-81.23999999999995,-94.62,0.039,0.035,0.02
8,-91.5,-101.78999999999996,0.028,0.03,0.019
9,-110.85999999999996,-114.42000000000002,0.022,0.023,0.035
10,-123.60999999999996,-123.12,0.021,0.019,0.024
