temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.022,0.0
1,13.929999999999978,-16.680000000000007,0.094,0.04,0.038
2,28.19999999999999,-31.379999999999995,0.089,0.035,0.034
3,43.92999999999998,-46.01999999999998,0.069,0.031,0.025
4,72.54999999999998,-71.31,0.045,0.029,0.049
5,94.79999999999998,-83.13999999999999,0.037,0.025,0.034
6,115.41,-89.94,0.031,0.031,0.029
7,139.15,-100.34999999999997,0.029,0.028,0.036
8,160.16,-109.11000000000001,0.03,0.026,0.032
9,178.9,-117.38,0.044,0.033,0.039
10,190.86999999999998,-123.71999999999997,0.061,0.03,0.033
11,198.51000000000002,-133.01999999999998,0.072,0.027,0.021
