temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.027,0.0
1,-10.25,-2.1200000000000045,0.048,0.027,0.013
2,-29.170000000000016,-0.37999999999999545,0.056,0.03,0.024
3,-57.21999999999997,-2.730000000000018,0.049,0.028,0.035
4,-81.20999999999998,-6.430000000000007,0.05,0.025,0.031
5,-108.32,-3.680000000000007,0.056,0.021,0.034
6,-132.38,-5.180000000000007,0.058,0.027,0.03
7,-156.2,-8.759999999999991,0.057,0.03,0.031
8,-178.69,-9.79000000000002,0.06,0.033,0.031
9,-197.88,-11.090000000000032,0.076,0.032,0.027
10,-231.76999999999998,5.069999999999993,0.073,0.033,0.053
11,-251.67,7.769999999999982,0.078,0.035,0.025
12,-265.63,12.550000000000011,0.069,0.023,0.02
