temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.076,0.033,0.0
1,9.70999999999998,-9.680000000000007,0.082,0.035,0.023
2,21.50999999999999,-23.060000000000002,0.084,0.03,0.031
3,42.20999999999998,-44.329999999999984,0.079,0.031,0.043
4,66.31,-64.39999999999998,0.048,0.024,0.04
5,110.47999999999999,-89.37,0.038,0.028,0.064
6,139.4,-99.18,0.031,0.029,0.041
7,165.27,-106.38,0.037,0.03,0.035
8,186.97,-113.95999999999998,0.028,0.029,0.031
9,198.43999999999997,-118.99000000000001,0.035,0.032,0.018
