temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.027,0.03,0.0
1,-7.589999999999975,2.900000000000034,0.033,0.032,0.011
2,-18.730000000000018,7.920000000000016,0.033,0.028,0.017
3,-33.81,16.850000000000023,0.032,0.033,0.026
4,-50.26999999999998,23.810000000000002,0.033,0.033,0.025
5,-66.62,31.590000000000032,0.036,0.032,0.026
6,-85.16,42.26000000000005,0.048,0.031,0.041
7,-106.62,60.02000000000004,0.061,0.029,0.057
8,-129.57,81.57000000000005,0.086,0.038,0.059
9,-149.88,105.68,0.095,0.036,0.055
10,-165.8,124.05000000000001,0.082,0.038,0.042
11,-173.92000000000002,134.05,0.067,0.03,0.022
