temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.021,0.0
1,-2.5599999999999454,8.0,0.035,0.038,0.016
2,-4.46999999999997,16.24000000000001,0.04,0.041,0.017
3,-4.909999999999968,26.189999999999998,0.037,0.042,0.02
4,-7.099999999999966,37.589999999999975,0.04,0.045,0.023
5,-9.939999999999998,46.74000000000001,0.039,0.042,0.019
6,-10.759999999999991,54.89999999999998,0.039,0.037,0.017
7,-10.75,66.04000000000002,0.059,0.043,0.035
8,-12.5,90.85000000000002,0.066,0.035,0.05
9,-10.949999999999989,108.31,0.061,0.034,0.035
10,-11.92999999999995,122.91000000000003,0.065,0.037,0.03
11,-12.899999999999977,138.95,0.072,0.043,0.032
12,-12.199999999999989,148.20999999999998,0.044,0.027,0.019
