temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.029,0.024,0.0
1,-8.849999999999966,3.890000000000043,0.035,0.04,0.014
2,-25.549999999999955,11.28000000000003,0.039,0.035,0.026
3,-48.49000000000001,22.680000000000007,0.036,0.035,0.037
4,-75.08999999999997,34.01000000000005,0.037,0.038,0.042
5,-93.74999999999997,41.200000000000045,0.047,0.036,0.032
6,-110.15999999999997,52.93000000000001,0.067,0.037,0.035
7,-128.27999999999997,64.72000000000003,0.084,0.042,0.047
8,-145.33999999999997,84.48000000000002,0.094,0.038,0.046
9,-152.98,92.99000000000001,0.076,0.031,0.019
