temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.032,0.029,0.0
1,-0.9000000000000341,5.479999999999961,0.035,0.032,0.011
2,-2.2900000000000205,14.740000000000009,0.036,0.039,0.019
3,-4.25,27.19999999999999,0.035,0.035,0.025
4,-5.810000000000002,39.620000000000005,0.035,0.039,0.025
5,-6.520000000000039,51.85999999999996,0.042,0.031,0.037
6,-5.830000000000041,64.02999999999997,0.056,0.035,0.032
7,-7.730000000000018,86.35999999999996,0.056,0.029,0.045
8,-6.730000000000018,119.64999999999998,0.063,0.037,0.067
9,-7.25,146.71999999999997,0.064,0.037,0.054
