temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.024,0.0
1,-1.3499999999999943,-9.970000000000027,0.057,0.031,0.02
2,-1.5699999999999932,-18.52000000000004,0.05,0.03,0.017
3,-1.039999999999992,-30.970000000000027,0.051,0.03,0.025
4,-2.019999999999982,-50.99000000000001,0.052,0.028,0.04
5,-2.969999999999999,-65.41000000000003,0.055,0.031,0.029
6,-2.5999999999999943,-79.77000000000004,0.051,0.029,0.02
7,-2.109999999999985,-96.69,0.029,0.029,0.03
8,-1.7199999999999989,-110.22000000000003,0.029,0.031,0.027
9,1.1800000000000068,-128.54000000000002,0.024,0.022,0.037
