temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.029,0.0
1,-1.3100000000000023,-8.770000000000039,0.062,0.036,0.018
2,-2.069999999999993,-19.420000000000016,0.065,0.036,0.021
3,-0.9099999999999966,-32.22000000000003,0.055,0.034,0.026
4,-1.539999999999992,-45.81,0.057,0.029,0.027
5,-1.1899999999999977,-62.72000000000003,0.05,0.029,0.034
6,1.3400000000000034,-81.47000000000003,0.054,0.03,0.037
7,0.789999999999992,-103.72000000000003,0.054,0.027,0.039
8,1.460000000000008,-131.28000000000003,0.028,0.031,0.041
9,1.4000000000000057,-144.83000000000004,0.026,0.028,0.027
10,2.069999999999993,-156.68,0.028,0.027,0.024
11,2.980000000000018,-166.89,0.027,0.025,0.02
