temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.022,0.0
1,-5.329999999999984,8.279999999999973,0.044,0.027,0.014
2,-14.769999999999982,11.699999999999989,0.036,0.032,0.014
3,-23.110000000000014,16.95999999999998,0.032,0.028,0.015
4,-42.19,28.620000000000005,0.026,0.022,0.033
5,-54.01999999999998,33.95999999999998,0.026,0.023,0.018
6,-67.79000000000002,40.90999999999997,0.029,0.024,0.022
7,-90.51999999999998,57.16999999999996,0.043,0.021,0.052
8,-112.38,80.0,0.046,0.025,0.055
9,-126.96000000000001,94.38999999999999,0.049,0.024,0.034
10,-140.38,107.32999999999998,0.045,0.024,0.034
