temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.059,0.024,0.0
1,11.33999999999999,-15.589999999999975,0.071,0.032,0.034
2,22.010000000000005,-29.04000000000002,0.082,0.034,0.03
3,35.83999999999999,-48.27999999999997,0.087,0.036,0.042
4,52.82000000000001,-72.07,0.086,0.036,0.052
5,71.29,-98.12,0.081,0.034,0.04
6,102.01,-119.88,0.029,0.031,0.047
7,121.42,-130.01999999999998,0.034,0.029,0.032
8,138.03999999999996,-138.8,0.033,0.029,0.027
9,158.45,-150.39999999999998,0.031,0.027,0.034
10,169.43,-155.54000000000002,0.018,0.02,0.017
