temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.081,0.035,0.0
1,12.720000000000027,-14.569999999999993,0.082,0.034,0.033
2,25.350000000000023,-30.70999999999998,0.08,0.036,0.036
3,40.07000000000002,-50.52999999999997,0.074,0.031,0.044
4,53.85000000000002,-70.83999999999997,0.075,0.038,0.037
5,68.72000000000003,-85.52999999999997,0.058,0.032,0.029
6,82.14000000000001,-97.69,0.043,0.029,0.022
7,97.0,-105.31,0.034,0.027,0.024
8,108.41000000000003,-113.03999999999996,0.029,0.029,0.021
9,122.75,-121.08999999999997,0.028,0.025,0.024
10,136.92000000000002,-125.71999999999997,0.027,0.028,0.02
