temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.074,0.032,0.0
1,11.230000000000004,-15.009999999999991,0.094,0.043,0.033
2,18.5,-24.99000000000001,0.094,0.045,0.022
3,28.560000000000002,-39.89999999999998,0.094,0.043,0.032
4,46.75,-65.51999999999998,0.09,0.04,0.056
5,66.71000000000001,-96.88,0.098,0.042,0.067
6,89.47999999999999,-130.43,0.071,0.036,0.044
7,106.85,-144.35000000000002,0.037,0.039,0.028
8,123.30000000000001,-155.23000000000002,0.033,0.026,0.03
9,141.97,-166.76,0.035,0.03,0.033
10,156.35,-176.24,0.031,0.033,0.026
11,170.02,-185.26,0.034,0.03,0.025
