temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.02,0.02,0.0
1,-24.450000000000017,-15.930000000000007,0.024,0.026,0.0
2,147.81999999999996,113.45999999999998,0.069,0.027,0.0
3,139.00999999999996,105.44999999999999,0.063,0.038,0.019
4,124.47999999999999,90.42000000000002,0.066,0.035,0.035
5,106.6,70.74000000000001,0.067,0.031,0.045
6,89.67999999999998,48.77999999999997,0.06,0.032,0.049
7,71.47,27.110000000000014,0.06,0.033,0.045
8,54.319999999999965,7.4599999999999795,0.039,0.032,0.031
9,36.71000000000001,-4.910000000000025,0.028,0.029,0.033
10,25.509999999999962,-15.420000000000016,0.03,0.024,0.025
