temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.033,0.024,0.0
1,-0.6700000000000159,7.96999999999997,0.03,0.024,0.016
2,-1.990000000000009,15.649999999999977,0.031,0.028,0.015
3,-3.3000000000000114,23.96999999999997,0.028,0.025,0.019
4,-4.670000000000016,34.27999999999997,0.046,0.031,0.032
5,-4.350000000000023,49.5,0.051,0.027,0.03
6,-4.009999999999991,64.17999999999995,0.063,0.031,0.029
7,-4.149999999999977,81.38999999999999,0.06,0.032,0.034
8,-2.6299999999999955,101.53999999999996,0.063,0.031,0.04
9,-0.6000000000000227,120.47999999999996,0.058,0.03,0.038
