temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.067,0.029,0.0
1,9.379999999999995,-12.0,0.091,0.035,0.027
2,19.730000000000018,-25.139999999999986,0.089,0.036,0.029
3,31.52000000000001,-43.370000000000005,0.092,0.037,0.039
4,56.120000000000005,-72.68,0.065,0.036,0.036
5,74.74000000000001,-82.52999999999997,0.031,0.03,0.029
6,91.29000000000002,-90.40999999999997,0.034,0.03,0.026
7,110.71000000000001,-98.78999999999996,0.03,0.023,0.03
8,127.71000000000004,-107.02999999999997,0.032,0.025,0.027
9,142.74,-116.05000000000001,0.03,0.023,0.026
10,157.86,-124.12,0.026,0.024,0.025
11,166.40000000000003,-129.08999999999997,0.029,0.031,0.015
