temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.017,0.027,0.0
1,16.689999999999998,7.319999999999993,0.042,0.058,0.023
2,29.789999999999992,14.620000000000005,0.043,0.051,0.019
3,40.44,21.95999999999998,0.041,0.039,0.02
4,53.639999999999986,31.45999999999998,0.031,0.031,0.025
5,73.16999999999999,43.089999999999975,0.029,0.021,0.045
6,90.60999999999999,52.97999999999996,0.039,0.02,0.033
7,106.05999999999997,72.62,0.053,0.023,0.044
8,130.74999999999997,92.60999999999996,0.059,0.031,0.051
9,146.58,104.91999999999996,0.062,0.03,0.032
10,163.15,119.87,0.063,0.034,0.036
11,169.16,123.90999999999997,0.066,0.03,0.011
