temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.07,0.03,0.0
1,9.950000000000017,-13.819999999999993,0.1,0.045,0.03
2,19.49000000000001,-28.49000000000001,0.108,0.043,0.032
3,34.78,-50.76999999999998,0.095,0.041,0.043
4,54.150000000000006,-73.26999999999998,0.053,0.038,0.033
5,70.51000000000002,-82.65999999999997,0.035,0.035,0.028
6,95.24000000000001,-96.72999999999996,0.034,0.029,0.042
7,113.88999999999999,-106.94,0.034,0.027,0.031
8,130.19,-118.15999999999997,0.033,0.031,0.03
9,149.82,-130.40999999999997,0.033,0.031,0.045
10,156.19,-134.13,0.038,0.028,0.011
