temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.025,0.0
1,10.310000000000002,6.310000000000002,0.026,0.025,0.018
2,17.75999999999999,14.279999999999973,0.022,0.019,0.018
3,41.870000000000005,28.44999999999999,0.025,0.022,0.0
4,63.72,41.70999999999998,0.02,0.02,0.0
5,85.28999999999999,52.5,0.025,0.022,0.0
6,96.67999999999998,59.89999999999998,0.035,0.026,0.03
7,109.60999999999999,74.23000000000002,0.044,0.024,0.034
8,124.22999999999999,89.51999999999998,0.052,0.028,0.036
9,140.79999999999998,104.32,0.073,0.027,0.036
10,148.54999999999998,116.18,0.043,0.02,0.026
