temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.076,0.02,0.0
1,-29.230000000000018,235.06,0.037,0.024,0.0
2,-31.430000000000007,241.32999999999998,0.058,0.044,0.013
3,-35.410000000000025,251.0,0.048,0.045,0.02
4,-39.24000000000001,262.69,0.047,0.04,0.024
5,-43.370000000000005,278.84999999999997,0.037,0.036,0.033
6,-48.0,293.94,0.044,0.04,0.047
7,-50.47000000000003,318.77,0.081,0.037,0.057
8,-52.89999999999998,347.26,0.072,0.033,0.057
9,-54.93000000000001,374.5,0.064,0.034,0.055
10,-57.51999999999998,392.49,0.067,0.042,0.036
