temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.023,0.0
1,-13.529999999999973,-0.9000000000000341,0.021,0.021,0.017
2,-31.389999999999986,-0.7700000000000387,0.021,0.023,0.022
3,-52.75999999999999,-2.1899999999999977,0.022,0.02,0.027
4,-94.37,-3.8799999999999955,0.019,0.02,0.052
5,-123.30999999999997,-6.140000000000043,0.025,0.022,0.036
6,-145.85,-7.199999999999989,0.024,0.023,0.028
7,-167.08999999999997,-8.050000000000011,0.023,0.026,0.034
8,-192.65999999999997,-12.090000000000032,0.026,0.029,0.03
9,-224.07,-7.470000000000027,0.046,0.018,0.04
10,-252.82,-1.8000000000000114,0.042,0.016,0.038
