temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.025,0.0
1,-5.089999999999975,-7.319999999999993,0.072,0.039,0.016
2,-16.230000000000018,-13.610000000000014,0.08,0.043,0.019
3,-29.349999999999966,-25.339999999999975,0.067,0.036,0.029
4,-59.02999999999997,-52.27999999999997,0.069,0.037,0.059
5,-76.86000000000001,-71.57999999999998,0.046,0.034,0.031
6,-98.0,-82.21999999999997,0.033,0.03,0.034
7,-117.55000000000001,-96.70999999999998,0.038,0.031,0.038
8,-133.20999999999998,-107.40999999999997,0.033,0.032,0.029
9,-143.54999999999998,-113.18,0.028,0.028,0.017
