temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.03,0.0
1,-6.569999999999993,-7.009999999999991,0.079,0.042,0.016
2,-21.640000000000043,-18.720000000000027,0.082,0.043,0.03
3,-42.53000000000003,-32.31,0.073,0.036,0.038
4,-75.80000000000001,-58.94999999999999,0.061,0.03,0.068
5,-100.14000000000004,-79.48000000000002,0.054,0.028,0.044
6,-124.39000000000001,-98.23000000000002,0.034,0.033,0.04
7,-145.09000000000003,-108.80000000000001,0.026,0.024,0.033
8,-169.15000000000003,-127.32,0.027,0.035,0.057
9,-179.87000000000003,-133.86,0.026,0.04,0.02
