temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.07,0.035,0.0
1,-12.379999999999995,-3.6200000000000045,0.069,0.038,0.016
2,-34.139999999999986,-5.689999999999998,0.05,0.038,0.028
3,-52.69999999999999,-7.03000000000003,0.049,0.038,0.023
4,-70.58999999999997,-7.509999999999991,0.046,0.036,0.022
5,-92.07,-8.569999999999993,0.037,0.033,0.027
6,-118.14999999999998,-11.629999999999995,0.038,0.033,0.033
7,-145.39999999999998,-14.389999999999986,0.033,0.03,0.035
8,-170.79999999999998,-15.189999999999998,0.032,0.036,0.032
9,-192.19,-17.319999999999993,0.03,0.028,0.032
10,-215.18,-19.129999999999995,0.039,0.032,0.03
11,-231.13,-19.060000000000002,0.045,0.024,0.018
