temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.078,0.033,0.0
1,7.550000000000011,-8.939999999999998,0.097,0.041,0.02
2,15.460000000000008,-19.569999999999993,0.096,0.042,0.023
3,27.74000000000001,-36.670000000000016,0.091,0.04,0.037
4,47.20000000000002,-63.50999999999999,0.069,0.029,0.044
5,63.28,-78.75,0.057,0.032,0.03
6,80.49000000000001,-91.97000000000003,0.031,0.03,0.03
7,93.30000000000001,-100.0,0.027,0.028,0.023
8,107.41999999999999,-108.09000000000003,0.028,0.028,0.024
9,122.38000000000002,-115.51999999999998,0.024,0.023,0.024
10,134.81000000000003,-124.18,0.024,0.023,0.023
11,146.33,-130.36,0.025,0.023,0.019
12,152.09,-133.97000000000003,0.021,0.02,0.01
