temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.036,0.032,0.0
1,46.25,-205.65,0.21,0.024,0.0
2,-2.9299999999999784,5.8700000000000045,0.043,0.042,0.012
3,-5.47999999999999,19.360000000000014,0.04,0.037,0.027
4,-8.139999999999986,36.56,0.037,0.038,0.04
5,-10.719999999999999,62.879999999999995,0.067,0.04,0.075
6,-9.689999999999998,89.61000000000001,0.081,0.042,0.054
7,-11.569999999999993,112.89999999999998,0.073,0.042,0.047
8,-14.379999999999995,135.67000000000002,0.068,0.039,0.046
9,-13.319999999999993,151.56,0.065,0.039,0.032
