temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.066,0.024,0.0
1,12.429999999999978,-21.350000000000023,0.091,0.039,0.045
2,21.379999999999995,-33.44,0.096,0.042,0.027
3,39.81999999999999,-59.56999999999999,0.076,0.037,0.046
4,54.45999999999998,-78.20999999999998,0.06,0.032,0.037
5,69.35,-94.50999999999999,0.048,0.032,0.028
6,87.72,-106.81,0.035,0.032,0.032
7,105.33000000000001,-117.54000000000002,0.028,0.023,0.031
8,127.65,-131.01,0.024,0.025,0.039
9,158.85,-149.32,0.027,0.027,0.08
10,170.95000000000002,-157.87,0.055,0.028,0.044
