temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.029,0.024,0.0
1,-18.58000000000004,-0.30000000000001137,0.031,0.027,0.023
2,-33.170000000000016,-1.1899999999999977,0.025,0.027,0.018
3,-63.410000000000025,-2.1899999999999977,0.033,0.025,0.038
4,-86.12,-2.1999999999999886,0.033,0.031,0.028
5,-123.73000000000002,-3.1499999999999773,0.028,0.025,0.047
6,-151.26000000000002,-3.3100000000000023,0.031,0.033,0.035
7,-177.50000000000003,-5.3700000000000045,0.036,0.027,0.039
8,-209.31000000000003,0.5,0.062,0.023,0.044
9,-238.06000000000003,6.759999999999991,0.074,0.033,0.04
10,-265.07000000000005,15.520000000000039,0.073,0.028,0.038
11,-284.75,22.060000000000002,0.067,0.024,0.028
