temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.042,0.023,0.0
1,-6.78000000000003,-9.100000000000023,0.062,0.03,0.02
2,-16.860000000000014,-17.440000000000055,0.058,0.029,0.021
3,-30.230000000000018,-31.07000000000005,0.062,0.025,0.032
4,-46.34000000000003,-41.60000000000002,0.054,0.025,0.029
5,-67.70999999999998,-63.79000000000002,0.051,0.029,0.045
6,-84.31,-79.48000000000002,0.041,0.03,0.028
7,-101.79000000000002,-90.56,0.029,0.031,0.031
8,-120.45000000000002,-98.83000000000004,0.037,0.023,0.029
9,-131.59,-110.20000000000005,0.029,0.026,0.027
10,-144.21,-118.32000000000005,0.029,0.031,0.025
