temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.058,0.03,0.0
1,-1.259999999999991,-14.300000000000011,0.066,0.036,0.029
2,-2.4799999999999898,-27.079999999999984,0.063,0.037,0.026
3,-2.539999999999992,-49.24000000000001,0.063,0.035,0.044
4,-1.3000000000000114,-69.07,0.061,0.034,0.039
5,-2.780000000000001,-92.69,0.054,0.03,0.04
6,-1.990000000000009,-114.17000000000002,0.035,0.035,0.029
7,-1.3600000000000136,-126.90999999999997,0.041,0.03,0.025
8,0.8400000000000034,-140.89999999999998,0.031,0.032,0.028
9,2.1899999999999977,-151.01,0.029,0.031,0.02
10,0.5500000000000114,-155.48000000000002,0.032,0.023,0.009
