temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.021,0.023,0.0
1,31.00999999999999,57.56,0.055,0.022,0.0
2,66.09,61.360000000000014,0.051,0.028,0.0
3,76.45000000000002,59.76999999999998,0.053,0.023,0.013
4,96.15,61.610000000000014,0.042,0.024,0.025
5,115.44000000000003,58.69999999999999,0.05,0.031,0.025
6,133.73,57.629999999999995,0.052,0.029,0.023
7,149.96,59.50999999999999,0.054,0.023,0.021
8,173.32000000000002,61.24000000000001,0.053,0.025,0.03
9,197.28,58.629999999999995,0.051,0.022,0.03
10,215.42999999999998,57.96999999999997,0.05,0.023,0.023
11,231.1,53.629999999999995,0.058,0.027,0.021
