temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.048,0.02,0.0
1,-28.629999999999995,6.780000000000001,0.08,0.023,0.0
2,-40.650000000000034,-28.089999999999996,0.87,0.382,1.042
3,-155.21,213.25,0.025,0.022,0.0
4,-146.99,220.49,0.02,0.02,0.018
5,-141.29000000000002,229.25,0.026,0.026,0.019
6,-129.15,241.36,0.023,0.023,0.029
7,-111.85000000000002,255.56,0.024,0.021,0.036
8,-66.0,293.89,0.043,0.023,0.0
9,-50.64000000000004,313.53999999999996,0.042,0.024,0.044
10,-27.560000000000002,341.2,0.049,0.02,0.062
11,-7.710000000000036,359.55,0.053,0.028,0.044
12,3.5499999999999545,374.96999999999997,0.06,0.027,0.034
13,14.240000000000009,385.12,0.059,0.033,0.024
14,22.50999999999999,393.28,0.057,0.032,0.019
15,26.939999999999998,401.28999999999996,0.06,0.029,0.017
