temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.03,0.03,0.0
1,-6.180000000000007,3.8899999999999864,0.031,0.033,0.011
2,-17.519999999999982,7.660000000000025,0.033,0.031,0.016
3,-30.599999999999966,13.230000000000018,0.029,0.032,0.02
4,-55.41999999999996,23.629999999999995,0.038,0.027,0.037
5,-71.22999999999996,29.470000000000027,0.043,0.037,0.024
6,-86.53999999999999,42.19999999999999,0.059,0.033,0.038
7,-103.76999999999998,52.19,0.063,0.036,0.03
8,-116.60999999999999,63.160000000000025,0.079,0.034,0.028
9,-131.25,73.63999999999999,0.096,0.039,0.038
10,-144.26,87.29000000000002,0.092,0.042,0.034
11,-155.27999999999997,100.41000000000003,0.1,0.038,0.03
12,-164.67999999999998,111.78000000000003,0.104,0.04,0.026
13,-183.26,128.26,0.105,0.044,0.04
14,-188.32999999999998,137.57999999999998,0.112,0.048,0.02
