temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.027,0.0
1,-10.639999999999986,-15.670000000000016,0.056,0.025,0.034
2,-34.5,-49.900000000000034,0.052,0.022,0.063
3,-49.73000000000002,-72.62,0.039,0.023,0.033
4,-66.66000000000003,-88.49000000000001,0.024,0.026,0.038
5,-83.57,-100.50999999999999,0.023,0.022,0.032
6,-99.04000000000002,-113.84000000000003,0.02,0.022,0.033
7,-108.43,-124.04000000000002,0.026,0.021,0.024
8,-114.69,-127.19999999999999,0.02,0.021,0.01
9,-117.87,-130.87,0.037,0.035,0.008
