temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.023,0.0
1,-8.619999999999948,-1.1899999999999977,0.063,0.027,0.011
2,-15.919999999999959,0.38999999999998636,0.045,0.025,0.01
3,-27.310000000000002,-0.3100000000000023,0.051,0.023,0.014
4,-40.289999999999964,2.9399999999999977,0.044,0.025,0.017
5,-52.81999999999999,4.1299999999999955,0.042,0.021,0.016
6,-82.38,2.6100000000000136,0.04,0.02,0.0
7,-100.83999999999997,6.019999999999982,0.043,0.019,0.024
8,-114.02999999999997,3.9399999999999977,0.044,0.021,0.017
9,-130.76999999999998,2.3899999999999864,0.04,0.019,0.021
10,-143.64,2.9499999999999886,0.036,0.019,0.016
11,-222.57999999999998,5.1299999999999955,0.067,0.027,0.0
