temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.063,0.033,0.0
1,-7.75,1.4800000000000182,0.056,0.026,0.01
2,-17.20999999999998,-0.21999999999997044,0.051,0.029,0.012
3,-33.50999999999999,0.1400000000000432,0.05,0.026,0.02
4,-70.54999999999995,1.830000000000041,0.047,0.021,0.0
5,-90.53999999999996,-0.21999999999997044,0.049,0.025,0.025
6,-111.42999999999995,0.010000000000047748,0.045,0.022,0.026
7,-129.63,-2.1299999999999955,0.041,0.021,0.023
8,-187.97999999999996,-4.139999999999986,0.043,0.02,0.0
9,-238.64,6.980000000000018,0.073,0.026,0.0
