temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.027,0.0
1,25.670000000000016,20.180000000000007,0.023,0.02,0.0
2,42.34,36.04000000000002,0.023,0.022,0.0
3,59.03,47.04000000000002,0.026,0.02,0.0
4,70.58000000000001,57.99000000000001,0.05,0.022,0.029
5,80.58000000000001,73.34000000000003,0.044,0.018,0.033
6,91.89000000000001,83.36000000000001,0.045,0.019,0.025
7,126.47999999999999,124.44,0.05,0.022,0.0
8,132.04999999999998,130.5,0.047,0.022,0.014
9,139.66,141.31,0.042,0.021,0.024
10,147.97,151.01999999999998,0.047,0.024,0.022
11,152.96,157.01999999999998,0.057,0.025,0.014
12,162.85999999999999,168.24,0.06,0.028,0.026
13,170.14000000000001,174.25,0.052,0.031,0.015
