temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.034,0.034,0.0
1,5.339999999999975,3.980000000000018,0.042,0.039,0.01
2,10.060000000000002,8.420000000000016,0.038,0.039,0.011
3,14.170000000000016,12.57000000000005,0.041,0.04,0.01
4,26.100000000000023,21.420000000000016,0.043,0.043,0.023
5,37.72000000000003,29.52000000000004,0.049,0.048,0.022
6,49.72000000000003,38.24000000000001,0.05,0.04,0.023
7,62.05000000000001,45.69,0.05,0.041,0.021
8,68.56,53.420000000000016,0.057,0.043,0.027
9,79.66000000000003,67.82000000000005,0.072,0.04,0.034
10,91.32999999999998,77.20000000000005,0.079,0.036,0.024
11,98.42000000000002,86.33000000000004,0.081,0.039,0.02
12,107.22000000000003,99.87,0.071,0.039,0.029
13,117.63,110.22000000000003,0.071,0.037,0.024
14,126.31,118.57000000000005,0.077,0.04,0.02
15,132.99,126.08000000000004,0.079,0.035,0.017
16,139.95999999999998,132.0,0.087,0.044,0.015
