temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.086,0.037,0.0
1,13.530000000000001,-5.860000000000014,0.071,0.03,0.021
2,30.799999999999983,-12.830000000000041,0.059,0.031,0.02
3,53.16,-10.720000000000027,0.036,0.025,0.029
4,73.63,-8.080000000000041,0.043,0.024,0.026
5,93.95000000000002,-6.07000000000005,0.05,0.026,0.026
6,114.9,-0.410000000000025,0.047,0.026,0.029
7,137.1,-0.6200000000000045,0.036,0.019,0.028
8,164.74999999999997,1.079999999999984,0.039,0.019,0.035
9,185.86999999999998,8.45999999999998,0.045,0.025,0.03
10,197.4,8.279999999999973,0.052,0.025,0.014
11,207.77,9.439999999999998,0.054,0.022,0.013
12,219.03,10.589999999999975,0.05,0.024,0.014
