temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.077,0.029,0.0
1,15.420000000000002,-5.080000000000041,0.113,0.044,0.022
2,30.060000000000016,-6.810000000000002,0.098,0.04,0.019
3,55.55,-16.439999999999998,0.097,0.042,0.034
4,85.56000000000002,-17.600000000000023,0.074,0.04,0.038
5,117.82000000000001,-16.450000000000045,0.066,0.039,0.04
6,150.72000000000003,-14.54000000000002,0.076,0.033,0.041
7,182.74,-12.660000000000025,0.068,0.037,0.04
8,212.08000000000004,-9.82000000000005,0.068,0.036,0.037
9,235.67000000000002,-7.0,0.07,0.034,0.03
10,258.08000000000004,-10.760000000000048,0.069,0.039,0.03
11,275.92,-11.04000000000002,0.064,0.035,0.023
12,290.68,-10.270000000000039,0.077,0.035,0.018
13,303.86,-10.710000000000036,0.079,0.037,0.016
14,315.92,-12.580000000000041,0.073,0.036,0.016
