temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.03,0.028,0.0
1,-11.420000000000016,3.930000000000007,0.038,0.026,0.016
2,-28.72999999999999,12.240000000000009,0.041,0.044,0.027
3,-54.620000000000005,25.680000000000007,0.05,0.032,0.061
4,-75.81,45.48000000000002,0.1,0.049,0.069
5,-99.69,75.71000000000004,0.118,0.044,0.067
6,-128.59,113.94,0.106,0.047,0.085
7,-147.29000000000002,138.73000000000002,0.107,0.046,0.055
8,-155.03,147.10000000000002,0.116,0.052,0.019
9,-63.360000000000014,-16.079999999999984,0.019,0.021,0.0
