temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.078,0.027,0.0
1,16.430000000000007,-5.240000000000009,0.082,0.035,0.023
2,25.659999999999997,-8.340000000000032,0.074,0.03,0.013
3,41.19999999999999,-16.460000000000036,0.063,0.033,0.021
4,56.349999999999994,-19.44999999999999,0.049,0.028,0.018
5,74.53999999999999,-18.120000000000005,0.043,0.023,0.023
6,92.71000000000001,-16.44999999999999,0.049,0.024,0.023
7,143.33999999999997,-12.890000000000043,0.045,0.023,0.0
8,167.54000000000002,-8.460000000000036,0.04,0.019,0.032
9,187.08999999999997,-8.840000000000032,0.047,0.022,0.024
10,204.8,-8.509999999999991,0.053,0.022,0.022
11,224.52999999999997,-6.850000000000023,0.047,0.026,0.025
12,234.21999999999997,-7.020000000000039,0.057,0.029,0.012
