temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.018,0.02,0.0
1,-1.509999999999991,4.149999999999977,0.022,0.025,0.009
2,-1.1399999999999864,15.069999999999993,0.026,0.027,0.022
3,-6.680000000000007,42.56999999999999,0.031,0.024,0.098
4,-6.96999999999997,62.60999999999996,0.049,0.026,0.042
5,-6.689999999999998,85.20999999999998,0.056,0.032,0.045
6,-5.680000000000007,107.84999999999997,0.064,0.028,0.046
7,-5.539999999999964,123.60999999999996,0.06,0.033,0.032
8,-7.170000000000016,138.88,0.063,0.036,0.031
9,-7.060000000000002,151.28999999999996,0.058,0.036,0.025
10,-8.420000000000016,165.08999999999997,0.065,0.035,0.028
